t,a,z,R,H,rho_m,rho_eff,w_eff,rho_m_over_rho_eff
308.1540770385193,0.0008622341748630595,10.0,98.04842169255275,0.010200016290448097,5.96056460113907e-08,0.0003120613913302083,-0.9999363378954679,0.00019100615349214694
308.6543271635818,0.0008666450154334983,10.0,98.04846910196343,0.010199996564028353,5.8700170597500705e-08,0.00031206108954797313,-0.9999373048013249,0.0001881047415508582
309.15457728864436,0.0008710784115369899,10.0,98.04851579124362,0.010199977137267394,5.780845221215092e-08,0.00031206079235012043,-0.9999382570298045,0.0001852474057275738
309.65482741370687,0.0008755344786009922,10.0,98.04856177133028,0.010199958005613484,5.693028182374821e-08,0.0003120604996670121,-0.9999391947958766,0.0001824334764716981
310.15507753876943,0.000880013332647443,10.0,98.04860705299902,0.010199939164582074,5.606545348779224e-08,0.000312060211430038,-0.9999401183143606,0.00017966229411583211
310.65532766383194,0.0008845150902927549,10.0,98.04865164686406,0.010199920609755784,5.521376434687624e-08,0.00031205992757161555,-0.9999410278001879,0.00017693320887605818
311.15557778889445,0.0008890398687478198,10.0,98.04869556337826,0.010199902336784422,5.4375014630686346e-08,0.0003120596480251903,-0.9999419234681396,0.00017424558085221272
311.655827913957,0.0008935877858183589,10.0,98.0487388128333,0.01019988434138489,5.3549007651685554e-08,0.0003120593727252343,-0.9999428055276632,0.00017159878001432442
312.1560780390195,0.0008981589599194429,10.0,98.04878140536745,0.010199866619337953,5.273554965726666e-08,0.00031205910160719667,-0.999943674193676,0.00016899218572912305
312.6563281640821,0.0009027535100539902,10.0,98.04882335094969,0.010199849166494846,5.1934450131956065e-08,0.00031205883460760486,-0.9999445296798832,0.0001664251877286554
313.1565782891446,0.0009073715558317243,10.0,98.04886465939728,0.010199831978769955,5.1145521462443126e-08,0.00031205857166395227,-0.9999453721820463,0.00016389718503717436
313.65682841420715,0.0009120132174824595,10.0,98.04890534038529,0.010199815052136877,5.036857875552921e-08,0.0003120583127146385,-0.9999462018895422,0.0001614075853880192
314.15707853926966,0.0009166786158560959,10.0,98.04894540344652,0.010199798382628402,4.960343983812843e-08,0.0003120580576989688,-0.9999470189918175,0.00015895580522384424
314.65732866433217,0.0009213678724226238,10.0,98.04898485797159,0.01019978196633653,4.884992525726702e-08,0.0003120578065571543,-0.9999478236782805,0.00015654126969683743
315.15757878939473,0.0009260811092721211,10.0,98.04902371320885,0.010199765799412458,4.8107858280083604e-08,0.0003120575592303121,-0.9999486161383009,0.0001541634126689362
315.65782891445724,0.0009308184491147529,10.0,98.04906197826449,0.010199749878066593,4.7377064893829475e-08,0.0003120573156604646,-0.9999493965579512,0.00015182167671203809
316.1580790395198,0.0009355800152914218,10.0,98.04909966210751,0.01019973419856642,4.665737370804288e-08,0.00031205707579050806,-0.9999501651246842,0.00014951551279473367
